Index,Open,High,Low,Close,Volume,Adjusted
2013-03-11,200.80305480957,200.956024169922,199.847030639648,200.841293334961,3189986,126.481391906738
2013-03-12,200.191207885742,201.462707519531,199.894836425781,201.290634155273,3756814,126.764312744141
2013-03-13,200.956024169922,203.021026611328,200.544937133789,202.734222412109,3510271,127.673439025879
2013-03-14,202.820266723633,206.367111206055,202.820266723633,206.309753417969,5758753,129.925186157227
2013-03-15,205.908218383789,206.405349731445,204.024856567383,205.468444824219,8295094,129.395370483398
2013-03-18,203.537292480469,205.066925048828,203.288711547852,203.833648681641,3144276,128.365829467773
2013-03-19,204.713195800781,205.659652709961,202.514343261719,204.05354309082,3345736,128.504302978516
2013-03-20,205.315490722656,206.328872680664,204.875717163086,205.602294921875,3157874,129.479644775391
2013-03-21,203.594650268555,203.632888793945,200.869979858398,202.925430297852,6098598,127.793846130371
2013-03-22,202.877624511719,203.79541015625,202.313583374023,202.753341674805,3170949,127.685523986816
2013-03-25,203.193115234375,203.451248168945,200.812622070312,201.472274780273,3391655,126.878776550293
2013-03-26,202.456985473633,203.154876708984,202.198852539062,203.021026611328,2406114,127.854057312012
2013-03-27,201.682601928711,202.829833984375,200.860427856445,201.615676879883,3371676,126.969055175781
2013-03-28,200.602294921875,204.05354309082,200.516250610352,203.919692993164,3922395,128.420013427734
2013-04-01,203.441680908203,204.110900878906,201.959854125977,203.040145874023,2243147,127.866065979004
2013-04-02,203.556411743164,205.267684936523,202.265777587891,204.933074951172,3260173,129.058197021484
2013-04-03,204.894836425781,205.43977355957,203.279159545898,203.307846069336,3272725,128.034698486328
2013-04-04,203.412994384766,203.565963745117,200.80305480957,202.017211914062,3880137,127.221939086914
2013-04-05,199.904403686523,200.611862182617,197.265777587891,200.200759887695,4338808,126.078025817871
2013-04-08,199.875717163086,200.114715576172,198.21223449707,200.114715576172,2459355,126.023803710938
2013-04-09,200.344161987305,200.76481628418,199.435943603516,200.019119262695,2695856,125.963607788086
2013-04-10,202.543014526367,203.164428710938,201.214141845703,202.676864624023,3686313,127.637351989746
2013-04-11,202.198852539062,203.718933105469,201.577438354492,203.556411743164,3823758,128.191146850586
2013-04-12,201.520080566406,202.189300537109,200.554489135742,202.084136962891,3311008,127.264068603516
2013-04-15,201.185470581055,202.380493164062,200.057357788086,200.057357788086,4412133,125.987663269043
2013-04-16,201.56787109375,202.676864624023,200,202.676864624023,2991037,127.637351989746
2013-04-17,201.271514892578,201.806884765625,200.286804199219,200.449325561523,3420211,126.234466552734
2013-04-18,200.869979858398,201.003829956055,197.084136962891,198.040145874023,6801092,124.717315673828
2013-04-19,187.131927490234,187.858505249023,181.414916992188,181.64436340332,19713962,114.391975402832
2013-04-22,182.743789672852,182.963668823242,179.426391601562,179.569793701172,10298288,113.085464477539
2013-04-23,180.94645690918,184.082214355469,180.315490722656,183.183563232422,6585721,115.36124420166
2013-04-24,183.709365844727,184.034423828125,182.686416625977,183.279159545898,3863819,115.42147064209
2013-04-25,184.216064453125,186.587005615234,183.862335205078,185.420654296875,4864841,116.770080566406
2013-04-26,185.62141418457,186.147232055664,184.751434326172,185.76481628418,3650854,116.986839294434
2013-04-29,186.214141845703,190.898666381836,186.089859008789,190.391967773438,6205290,119.90079498291
2013-04-30,190.372848510742,193.680694580078,188.671127319336,193.632888793945,7886735,121.941795349121
2013-05-01,192.99235534668,193.279159545898,190.43977355957,190.850860595703,5124459,120.189765930176
2013-05-02,191.319305419922,193.527725219727,190.965576171875,193.489486694336,4126575,121.851509094238
2013-05-03,194.971313476562,196.290634155273,194.789672851562,195.516250610352,4699364,123.127876281738
2013-05-06,194.827911376953,195.019119262695,192.657745361328,193.862335205078,5048519,122.086288452148
2013-05-07,193.891006469727,194.770553588867,192.782028198242,194.674957275391,3609746,122.598075866699
2013-05-08,194.015289306641,195.841293334961,193.604202270508,195.812622070312,3767378,123.892524719238
2013-05-09,195.688339233398,195.984710693359,193.804977416992,194.302108764648,3705246,122.93677520752
2013-05-10,194.426391601562,195.535369873047,193.900573730469,195.478012084961,3430043,123.680770874023
2013-05-13,195.200759887695,195.478012084961,193.326965332031,193.565963745117,3816226,122.471008300781
2013-05-14,193.202682495117,194.713195800781,193.193115234375,194.273422241211,3869886,122.918632507324
2013-05-15,193.35563659668,194.722747802734,193.154876708984,194.37858581543,4213393,122.985206604004
2013-05-16,195.028686523438,197.504776000977,195.028686523438,195.688339233398,4714322,123.813911437988
2013-05-17,196.223709106445,200.286804199219,195.975143432617,199.273422241211,5966489,126.082221984863
2013-05-20,198.871887207031,199.952194213867,198.298278808594,198.470367431641,3780767,125.574096679688
2013-05-21,198.126190185547,200.267684936523,197.896743774414,199.474182128906,3120113,126.209251403809
2013-05-22,199.330780029297,200.908218383789,197.055450439453,197.887191772461,5425393,125.205078125
2013-05-23,196.443588256836,199.435943603516,196.108993530273,197.093688964844,5417339,124.703079223633
2013-05-24,195.688339233398,197.351821899414,195.430206298828,196.673034667969,3447407,124.43692779541
2013-05-28,198.317398071289,199.41682434082,198.049713134766,198.642440795898,4196029,125.682991027832
2013-05-29,197.15104675293,199.254302978516,196.978973388672,198.776290893555,3597612,125.767654418945
2013-05-30,197.868072509766,201.711288452148,197.868072509766,200.152969360352,4602086,126.638710021973
2013-05-31,199.41682434082,202.657745361328,198.871887207031,198.871887207031,5176654,125.828170776367
2013-06-03,199.091781616211,200.812622070312,198.21223449707,199.761001586914,3474812,126.390678405762
2013-06-04,199.426391601562,199.808792114258,196.061187744141,197.122375488281,3763822,124.721206665039
2013-06-05,196.137664794922,197.217971801758,193.499038696289,193.824096679688,4409308,122.634384155273
2013-06-06,194.072662353516,195.219879150391,192.609939575195,194.837478637695,3848652,123.27555847168
2013-06-07,195.841293334961,197.275329589844,195.133850097656,197.275329589844,3089256,124.818016052246
2013-06-10,197.868072509766,197.877624511719,195.889099121094,196.003829956055,2774306,124.013488769531
2013-06-11,194.23518371582,196.892929077148,193.604202270508,195.009567260742,2943862,123.384376525879
2013-06-12,195.592727661133,196.20458984375,191.692153930664,192.351821899414,3566651,121.702819824219
2013-06-13,192.170166015625,195.411087036133,191.529632568359,194.808792114258,3032877,123.257377624512
2013-06-14,195,195.736145019531,192.934997558594,193.307846069336,2933507,122.307762145996
2013-06-17,194.493301391602,196.147232055664,193.642440795898,194.110900878906,3368015,122.815826416016
2013-06-18,194.091781616211,197.026763916016,193.948379516602,195.860427856445,3428579,123.922714233398
2013-06-19,195.449325561523,196.013381958008,193.049713134766,193.059280395508,2977021,122.150482177734
2013-06-20,191.845123291016,192.829833984375,188.604202270508,188.671127319336,4722481,119.374038696289
2013-06-21,189.770553588867,189.789672851562,185.028686523438,186.864242553711,9324881,118.230781555176
2013-06-24,185.458892822266,186.338424682617,182.925430297852,185.028686523438,4556585,117.06941986084
2013-06-25,186.720840454102,186.988525390625,184.655838012695,186.405349731445,4023125,117.940437316895
2013-06-26,187.351821899414,187.600387573242,185.94645690918,186.290634155273,3472929,117.867835998535
2013-06-27,187.428298950195,188.240921020508,186.701721191406,187.045883178711,3675853,118.345710754395
2013-06-28,183.298278808594,184.187377929688,180.124282836914,182.705551147461,10518367,115.599578857422
2013-07-01,183.699813842773,185.277252197266,182.715103149414,182.868072509766,4646750,115.702362060547
2013-07-02,182.390060424805,184.732315063477,181.892929077148,183.078399658203,3825954,115.835441589355
2013-07-03,182.581268310547,185.678771972656,182.131927490234,184.751434326172,1958740,116.894004821777
2013-07-05,185.936904907227,186.577438354492,183.891006469727,186.357559204102,2516048,117.910186767578
2013-07-08,186.998092651367,187.170166015625,186.051620483398,186.405349731445,3083085,117.940437316895
2013-07-09,183.441680908203,184.321228027344,182.390060424805,182.887191772461,5443593,115.714492797852
2013-07-10,183.087951660156,184.923522949219,182.858505249023,183.79541015625,4071032,116.289085388184
2013-07-11,185.25813293457,185.573608398438,184.139572143555,184.321228027344,4369665,116.62181854248
2013-07-12,184.579345703125,185.181640625,183.164428710938,183.623321533203,4701456,116.180236816406
2013-07-15,183.957931518555,186.319305419922,183.250473022461,185.468444824219,5935736,117.347640991211
2013-07-16,185.506698608398,186.02294921875,184.206497192383,185.325042724609,3917584,117.256896972656
2013-07-17,186.156784057617,186.319305419922,184.541107177734,185.994262695312,7184346,117.680328369141
2013-07-18,189.550674438477,192.103256225586,187.370941162109,189.282989501953,8779496,119.761161804199
2013-07-19,189.206497192383,189.282989501953,184.74186706543,185.028686523438,7319490,117.06941986084
2013-07-22,184.894836425781,187.179733276367,184.780120849609,185.554489135742,3554308,117.40210723877
2013-07-23,185.669219970703,187.791580200195,185.564056396484,186.405349731445,2995535,117.940437316895
2013-07-24,187.332702636719,188.623321533203,187.246658325195,187.963668823242,3093963,118.926414489746
2013-07-25,187.667297363281,189.130020141602,187.055450439453,188.546844482422,3152958,119.295379638672
2013-07-26,187.944549560547,188.690246582031,186.424468994141,188.671127319336,2599415,119.374038696289
2013-07-29,188.17399597168,188.518157958984,186.931167602539,187.581268310547,2210930,118.684432983398
2013-07-30,188.326965332031,189.130020141602,187.198852539062,187.390060424805,2785707,118.563468933105
2013-07-31,185.936904907227,188.250473022461,185.936904907227,186.462707519531,3985260,117.976768493652
2013-08-01,188.001907348633,188.499038696289,186.816436767578,187.198852539062,3010074,118.442543029785
2013-08-02,186.902481079102,186.902481079102,184.722747802734,186.577438354492,4052204,118.04931640625
2013-08-05,186.577438354492,187.265777587891,185.80305480957,186.902481079102,2605481,118.254989624023
2013-08-06,183.804977416992,184.043975830078,181.902481079102,182.5908203125,6211671,115.526924133301
2013-08-07,181.261947631836,181.577438354492,179.780120849609,180.267684936523,4081178,114.627281188965
2013-08-08,181.118545532227,181.520080566406,178.575531005859,179.665390014648,4756790,114.244239807129
2013-08-09,179.732315063477,180.841293334961,178.776290893555,179.56022644043,3399082,114.177368164062
2013-08-12,178.747604370117,181.223709106445,178.671127319336,180.774383544922,3165719,114.949432373047
2013-08-13,181.20458984375,181.634796142578,179.311660766602,180.133850097656,3705873,114.542083740234
2013-08-14,180.286804199219,180.62141418457,179.063095092773,179.282989501953,3025346,114.001113891602
2013-08-15,178.040145874023,178.776290893555,177.294448852539,177.619506835938,3862250,112.943344116211
2013-08-16,177.380493164062,178.260040283203,177.189300537109,177.189300537109,3584014,112.669799804688
2013-08-19,177.15104675293,178.298278808594,175.889099121094,176.128112792969,3398349,111.994979858398
2013-08-20,176.261947631836,177.466537475586,175.114715576172,176.443588256836,3261219,112.195587158203
2013-08-21,176.548751831055,178.365203857422,176.175903320312,176.730407714844,3714346,112.377990722656
2013-08-22,177.485656738281,178.059280395508,176.147232055664,177.045883178711,2462598,112.578590393066
2013-08-23,177.189300537109,177.571701049805,176.453155517578,177.265777587891,2398164,112.71842956543
2013-08-26,177.122375488281,178.776290893555,176.558319091797,176.615676879883,2270238,112.305068969727
2013-08-27,175.554489135742,176.38623046875,174.541107177734,174.703628540039,3337472,111.089225769043
2013-08-28,174.646270751953,175.40153503418,173.135757446289,174.149139404297,4162243,110.736640930176
2013-08-29,173.957931518555,175.62141418457,173.460800170898,174.608032226562,3118021,111.028450012207
2013-08-30,174.713195800781,174.942642211914,173.527725219727,174.254302978516,2856626,110.803482055664
2013-09-03,175.554489135742,176.214141845703,174.483749389648,175.869979858398,3647611,111.830871582031
2013-09-04,175.506698608398,176.089859008789,174.292541503906,175.076477050781,2717403,111.326293945312
2013-09-05,175.286804199219,176.864242553711,175.019119262695,176.051620483398,2999510,111.946365356445
2013-09-06,176.529632568359,176.854690551758,174.617584228516,174.980880737305,3037061,111.265510559082
2013-09-09,175.602294921875,177.332702636719,175.248565673828,176.845123291016,3155991,112.450950622559
2013-09-10,178.967498779297,179.397705078125,178.17399597168,178.39387512207,3294482,113.435722351074
2013-09-11,178.61376953125,182.476104736328,178.604202270508,182.313583374023,5191193,115.928169250488
2013-09-12,182.562133789062,182.906311035156,181.500961303711,182.342254638672,3509121,115.946411132812
2013-09-13,182.801147460938,184.608032226562,182.600387573242,183.718933105469,3881078,116.821800231934
2013-09-16,185.181640625,186.242828369141,184.139572143555,184.655838012695,4081910,117.417518615723
2013-09-17,184.913955688477,185.611862182617,183.39387512207,183.709365844727,3065721,116.815719604492
2013-09-18,184.130020141602,186.319305419922,183.556411743164,185.869979858398,4018523,118.189605712891
2013-09-19,185.640533447266,186.319305419922,184.722747802734,184.885284423828,3324293,117.563438415527
2013-09-20,185.430206298828,185.879547119141,181.663482666016,181.663482666016,8918091,115.514755249023
2013-09-23,181.701721191406,183.948379516602,181.003829956055,182.5908203125,3494477,116.104431152344
2013-09-24,182.533462524414,183.135757446289,181.319305419922,181.615676879883,3227224,115.484382629395
2013-09-25,181.778198242188,182.237091064453,180.210327148438,181.137664794922,2776607,115.180450439453
2013-09-26,181.739959716797,183.326965332031,181.128112792969,181.854690551758,2189906,115.636383056641
2013-09-27,180.564056396484,180.630981445312,178.250473022461,178.699813842773,4085153,113.63028717041
2013-09-30,177.399612426758,178.527725219727,176.233276367188,177.036331176758,4161197,112.572532653809
2013-10-01,177.189300537109,178.441680908203,176.529632568359,178.183563232422,2804535,113.30199432373
2013-10-02,177.380493164062,178.116638183594,176.300186157227,176.82600402832,3783487,112.438774108887
2013-10-03,176.577438354492,176.82600402832,174.952194213867,175.774383544922,3359543,111.77010345459
2013-10-04,176.070739746094,176.988525390625,175.506698608398,176.003829956055,2995326,111.916000366211
2013-10-07,173.852767944336,175.248565673828,173.852767944336,174.005737304688,4148854,110.645446777344
2013-10-08,173.891006469727,173.986618041992,170.850860595703,170.860427856445,5834902,108.645454406738
2013-10-09,171.481842041016,173.680694580078,171.223709106445,173.346084594727,4626981,110.225975036621
2013-10-10,175.114715576172,176.64436340332,174.340347290039,176.64436340332,3827209,112.323265075684
2013-10-11,177.103256225586,178.040145874023,176.02294921875,177.973236083984,3381300,113.168281555176
2013-10-14,177.256210327148,178.766723632812,176.309753417969,178.747604370117,2785603,113.660682678223
2013-10-15,177.571701049805,177.762908935547,176.118545532227,176.539199829102,3519895,112.256439208984
2013-10-16,177.265777587891,178.518157958984,176.854690551758,178.518157958984,7027028,113.514762878418
2013-10-17,166.195022583008,169.216064453125,164.980880737305,167.141494750977,23397869,106.280662536621
2013-10-18,167.112808227539,167.304016113281,165.630981445312,166.137664794922,11033208,105.642364501953
2013-10-21,166.749526977539,167.065002441406,165.038238525391,165.25813293457,7425240,105.083076477051
2013-10-22,165.726577758789,167.84895324707,165.344161987305,167.275329589844,7298256,106.365783691406
2013-10-23,167.390060424805,168.250473022461,166.730407714844,168.040145874023,5658232,106.852096557617
2013-10-24,168.671127319336,170.066925048828,168.499038696289,169.980880737305,5787832,108.08617401123
2013-10-25,170.58317565918,171.223709106445,168.508605957031,169.072662353516,5065569,107.508666992188
2013-10-28,169.254302978516,170.066925048828,168.451248168945,169.550674438477,3883484,107.812599182129
2013-10-29,169.808792114258,174.302108764648,169.694076538086,174.110900878906,9314212,110.712310791016
2013-10-30,173.699813842773,174.168258666992,171.950286865234,172.2275390625,5516290,109.514709472656
2013-10-31,171.749526977539,173.680694580078,171.166351318359,171.328872680664,4516733,108.943328857422
2013-11-01,171.902481079102,172.4091796875,171.013381958008,171.347991943359,3812147,108.955459594727
2013-11-04,171.988525390625,172.84895324707,171.453155517578,172.342254638672,3643532,109.587661743164
2013-11-05,171.64436340332,171.892929077148,169.894836425781,170.028686523438,6377253,108.116539001465
2013-11-06,170.086044311523,171.845123291016,169.961761474609,171.309753417969,4770492,109.516151428223
2013-11-07,171.701721191406,173.412994384766,171.701721191406,172.084136962891,5459597,110.011192321777
2013-11-08,170.965576171875,172.160614013672,169.550674438477,172.074569702148,6563650,110.005073547363
2013-11-11,172.265777587891,175.325042724609,172.122375488281,174.837478637695,5462526,111.771369934082
2013-11-12,174.502868652344,175.956024169922,174.244735717773,175.019119262695,4454391,111.887535095215
2013-11-13,174.254302978516,175.478012084961,173.604202270508,175.478012084961,4920802,112.180839538574
2013-11-14,172.543014526367,175.143402099609,171.759078979492,174.19694519043,6612289,111.361885070801
2013-11-15,174.359466552734,175.219879150391,173.193115234375,175.133850097656,5414201,111.960838317871
2013-11-18,175.449325561523,176.854690551758,175.210327148438,176.357559204102,5590765,112.743110656738
2013-11-19,176.510513305664,178.011474609375,176.051620483398,177.103256225586,4787542,113.219848632812
2013-11-20,177.074569702148,178.049713134766,176.529632568359,177.045883178711,3813507,113.183151245117
2013-11-21,177.380493164062,177.581268310547,175.344161987305,176.032501220703,4664637,112.535346984863
2013-11-22,175.430206298828,176.854690551758,172.00764465332,173.326965332031,7960269,110.805702209473
2013-11-25,172.323135375977,172.801147460938,170,171.070739746094,7491347,109.363349914551
2013-11-26,170.812622070312,171.070739746094,169.512420654297,169.512420654297,6020776,108.367095947266
2013-11-27,170.009567260742,172.256210327148,170,171.099426269531,4807939,109.381637573242
2013-11-29,171.328872680664,172.810699462891,171.128112792969,171.778198242188,3002543,109.815612792969
2013-12-02,171.56787109375,171.692153930664,169.330780029297,169.674957275391,4769760,108.471046447754
2013-12-03,169.216064453125,170.391967773438,167.915863037109,168.336517333984,6133744,107.615432739258
2013-12-04,167.657745361328,169.694076538086,167.456985473633,168.011474609375,5509700,107.407615661621
2013-12-05,168.403442382812,169.082214355469,167.571701049805,168.336517333984,4586605,107.615432739258
2013-12-06,168.929260253906,170.172088623047,168.269592285156,169.856597900391,4957831,108.587188720703
2013-12-09,170.162521362305,170.315490722656,169.05354309082,169.655838012695,3971244,108.458808898926
2013-12-10,169.120452880859,169.856597900391,168.317398071289,169.330780029297,4317679,108.251029968262
2013-12-11,169.216064453125,169.942642211914,167.399612426758,167.495223999023,4278558,107.077575683594
2013-12-12,167.361373901367,168.068832397461,165.678771972656,165.745697021484,5932494,105.959129333496
2013-12-13,165.889099121094,166.711288452148,165.133850097656,165.200759887695,4376882,105.61075592041
2013-12-16,165.602294921875,170.506698608398,165.133850097656,170.028686523438,7862782,108.697158813477
2013-12-17,169.56022644043,169.684509277344,167.418731689453,168.03059387207,5723607,107.419761657715
2013-12-18,168.690246582031,170.879547119141,167.160614013672,170.841293334961,5959794,109.216644287109
2013-12-19,170.057357788086,172.600387573242,170.057357788086,172.294448852539,6199642,110.145599365234
2013-12-20,172.198852539062,173.996170043945,172.103256225586,172.103256225586,8005561,110.023422241211
2013-12-23,173.087951660156,174.885284423828,172.667297363281,174.216064453125,4267575,111.374099731445
2013-12-24,173.957931518555,175.430206298828,173.910140991211,175.162521362305,1687826,111.979141235352
2013-12-26,175.487579345703,177.399612426758,175.43977355957,177.198852539062,3478682,113.280921936035
2013-12-27,177.667297363281,178.298278808594,176.443588256836,176.940719604492,3537154,113.11595916748
2013-12-30,177.170166015625,178.489486694336,176.548751831055,178.21223449707,3157456,113.92879486084
2013-12-31,178.288711547852,179.531555175781,178.107070922852,179.321228027344,3786206,114.637786865234
2014-01-02,178.97705078125,179.158706665039,177.055450439453,177.370941162109,4755639,113.391006469727
2014-01-03,177.657745361328,179.110900878906,177.15104675293,178.43212890625,4250107,114.069389343262
2014-01-06,178.919692993164,179.120452880859,177.15104675293,177.820266723633,4254919,113.678199768066
2014-01-07,178.193115234375,181.978973388672,178.183563232422,181.367111206055,6205186,115.945663452148
2014-01-08,181.003829956055,181.089859008789,179.024856567383,179.703628540039,4815470,114.882209777832
2014-01-09,180.707458496094,181.166351318359,178.346084594727,179.139572143555,4520080,114.521629333496
2014-01-10,180.028686523438,180.277252197266,178.087951660156,179.024856567383,4207430,114.448303222656
2014-01-13,178.068832397461,178.728485107422,175.774383544922,176.061187744141,6050796,112.553718566895
2014-01-14,176.921600341797,178.231353759766,175.793502807617,177.743789672852,4831683,113.629325866699
2014-01-15,177.648178100586,180.353729248047,177.332702636719,179.483749389648,5038059,114.741653442383
2014-01-16,179.282989501953,180.678771972656,178.585083007812,180.458892822266,4989734,115.365104675293
2014-01-17,179.770553588867,182.418731689453,179.59846496582,181.730407714844,7996252,116.177947998047
2014-01-21,181.864242553711,182.017211914062,178.575531005859,180.143402099609,11585810,115.163383483887
2014-01-22,173.307846069336,175.430206298828,171.768646240234,174.23518371582,14430721,111.386329650879
2014-01-23,173.451248168945,175.640533447266,172.762908935547,174.694076538086,7294699,111.679702758789
2014-01-24,173.279159545898,174.770553588867,171.739959716797,171.739959716797,7207568,109.791160583496
2014-01-27,171.711288452148,171.749526977539,169.847030639648,170.076477050781,5448196,108.727722167969
2014-01-28,170.219879150391,170.602294921875,168.412994384766,169.072662353516,5578632,108.086013793945
2014-01-29,168.240921020508,170.678771972656,168.154876708984,168.642440795898,5199561,107.810943603516
2014-01-30,169.37858581543,170.038238525391,168.604202270508,169.56022644043,5076970,108.397636413574
2014-01-31,168.365203857422,170.019119262695,167.629058837891,168.910140991211,5432296,107.982109069824
2014-02-03,168.279159545898,168.279159545898,165.124282836914,165.296371459961,7517393,105.671882629395
2014-02-04,165.898666381836,166.108993530273,164.780120849609,165.238998413086,4549891,105.635192871094
2014-02-05,164.617584228516,167.275329589844,164.617584228516,166.577438354492,4929066,106.490852355957
2014-02-06,166.319305419922,167.160614013672,166.147232055664,166.988525390625,4489641,107.338897705078
2014-02-07,167.915863037109,169.751434326172,167.370941162109,169.455062866211,4908773,108.92431640625
2014-02-10,169.187377929688,169.837478637695,168.499038696289,169.349899291992,3703258,108.856735229492
2014-02-11,169.034423828125,172.456985473633,169.024856567383,171.797317504883,4861076,110.42992401123
2014-02-12,171.625244140625,173.279159545898,171.376678466797,172.313583374023,4166218,110.761825561523
2014-02-13,170.382415771484,174.340347290039,170.038238525391,173.843215942383,4688172,111.74503326416
2014-02-14,173.288711547852,176.319305419922,173.03059387207,175.611862182617,4874255,112.881889343262
2014-02-18,175.124282836914,175.908218383789,174.302108764648,175.133850097656,4639219,112.57462310791
2014-02-19,174.703628540039,177.485656738281,174.388137817383,174.904403686523,4886389,112.427116394043
2014-02-20,174.913955688477,176.730407714844,174.751434326172,176.156784057617,5196737,113.232147216797
2014-02-21,176.147232055664,177.543014526367,174.588912963867,174.751434326172,5961468,112.328804016113
2014-02-24,174.780120849609,177.017211914062,174.780120849609,175.382415771484,4806684,112.734413146973
2014-02-25,175.449325561523,176.481842041016,174.837478637695,175.172088623047,4081806,112.59920501709
2014-02-26,175.850860595703,177.131927490234,175.487579345703,175.965576171875,3912772,113.10920715332
2014-02-27,175.745697021484,177.7724609375,175.726577758789,177.122375488281,4003879,113.852836608887
2014-02-28,177.2275390625,177.934997558594,175.573608398438,177.026763916016,4882623,113.791366577148
2014-03-03,175.267684936523,176.520080566406,174.780120849609,176.156784057617,4131805,113.232147216797
2014-03-04,177.638626098633,178.929260253906,177.514343261719,178.240921020508,4950718,114.571807861328
2014-03-05,178.365203857422,179.684509277344,178.202682495117,178.910140991211,3645519,115.001960754395
2014-03-06,179.130020141602,180.105163574219,178.680694580078,179.388137817383,3992896,115.30924987793
2014-03-07,180.066925048828,180.611862182617,178.948379516602,179.426391601562,4307219,115.33381652832
2014-03-10,179.302108764648,180.086044311523,177.676864624023,178.193115234375,4802395,114.541084289551
2014-03-11,179.168258666992,180.162521362305,177.858505249023,178.546844482422,4424057,114.768440246582
2014-03-12,177.829833984375,179.206497192383,177.715103149414,178.03059387207,5055318,114.436622619629
2014-03-13,178.21223449707,178.776290893555,175.630981445312,175.812622070312,5139207,113.01091003418
2014-03-14,175.80305480957,176.185470581055,174.19694519043,174.19694519043,5742854,111.972366333008
2014-03-17,174.627151489258,178.154876708984,174.627151489258,177.638626098633,5165253,114.184661865234
2014-03-18,177.810699462891,179.636703491211,177.380493164062,178.594650268555,4143520,114.799163818359
2014-03-19,177.437866210938,178.489486694336,175.430206298828,176.587005615234,4522799,113.508697509766
2014-03-20,176.357559204102,179.980880737305,176.070739746094,179.636703491211,5295480,115.469024658203
2014-03-21,180.210327148438,180.40153503418,178.202682495117,178.460800170898,13111819,114.713119506836
2014-03-24,179.187377929688,181.108993530273,179.130020141602,179.971313476562,6002471,115.684127807617
2014-03-25,180.458892822266,186.806884765625,180.40153503418,186.462707519531,11414684,119.856742858887
2014-03-26,186.405349731445,187.026763916016,183.518157958984,184.149139404297,7166878,118.369560241699
2014-03-27,183.470367431641,184.19694519043,180.994262695312,181.481842041016,7079014,116.655090332031
2014-03-28,181.587005615234,184.149139404297,180.793502807617,182.074569702148,5433342,117.036071777344
2014-03-31,183.21223449707,185.248565673828,182.982788085938,184.024856567383,8930016,118.289710998535
2014-04-01,184.627151489258,186.548751831055,184.302108764648,185.94645690918,5642229,119.524887084961
2014-04-02,185.697891235352,185.94645690918,184.024856567383,185.038238525391,5150609,118.941055297852
2014-04-03,184.703628540039,184.875717163086,183.891006469727,184.216064453125,4279291,118.412605285645
2014-04-04,184.627151489258,185.43977355957,182.868072509766,183.336517333984,6370035,117.847236633301
2014-04-07,183.288711547852,186.720840454102,183.145309448242,185.965576171875,7050563,119.537170410156
2014-04-08,185.363296508789,185.630981445312,184.216064453125,184.789672851562,5360750,118.781288146973
2014-04-09,185.353729248047,188.336517333984,185.086044311523,187.99235534668,5732185,120.839988708496
2014-04-10,187.437866210938,190.449325561523,187.055450439453,187.074569702148,8805123,120.250038146973
2014-04-11,186.462707519531,188.336517333984,185.726577758789,186.60612487793,5057410,119.948913574219
2014-04-14,187.609939575195,189.521987915039,187.265777587891,189.072662353516,5680931,121.534408569336
2014-04-15,187.361373901367,188.728485107422,186.82600402832,188.35563659668,5597460,121.073463439941
2014-04-16,189.340347290039,189.971313476562,186.424468994141,187.762908935547,8919556,120.692497253418
2014-04-17,179.015289306641,182.313583374023,178.785858154297,181.653915405273,11767082,116.765678405762
2014-04-21,181.453155517578,184.330780029297,181.395797729492,183.814529418945,5669006,118.154502868652
2014-04-22,183.565963745117,184.512420654297,182.791580200195,183.699813842773,4057016,118.080764770508
2014-04-23,183.35563659668,183.948379516602,181.749526977539,183.298278808594,4954274,117.822639465332
2014-04-24,183.766723632812,183.766723632812,181.673034667969,181.854690551758,4609827,116.894714355469
2014-04-25,182.160614013672,182.284896850586,180.793502807617,181.290634155273,4049066,116.532127380371
2014-04-28,182.734222412109,185.458892822266,182.198852539062,184.646270751953,5897662,118.689125061035
2014-04-29,185.076477050781,187.323135375977,184.904403686523,186.529632568359,4839110,119.899726867676
2014-04-30,185.831741333008,188.202682495117,185.80305480957,187.829833984375,4400313,120.735488891602
2014-05-01,187.676864624023,188.087951660156,184.655838012695,185.019119262695,3843004,118.928764343262
2014-05-02,185.229446411133,185.315490722656,182.839385986328,183.021026611328,3190195,117.644393920898
2014-05-05,182.648178100586,183.068832397461,181.453155517578,182.84895324707,2324317,117.533851623535
2014-05-06,182.533462524414,182.552581787109,180.927337646484,181.673034667969,3335380,116.777969360352
2014-05-07,181.013381958008,181.931167602539,178.709365844727,180.975143432617,3996766,117.006652832031
2014-05-08,180.841293334961,182.189300537109,179.952194213867,180.602294921875,2543767,116.765586853027
2014-05-09,180.669219970703,182.208419799805,180.086044311523,181.720840454102,2365634,117.48876953125
2014-05-12,182.715103149414,184.531555175781,182.543014526367,184.101333618164,3951160,119.027847290039
2014-05-13,184.311660766602,184.541107177734,183.326965332031,183.738052368164,2329024,118.792976379395
2014-05-14,183.470367431641,183.546844482422,179.894836425781,180.420654296875,5493069,116.648170471191
2014-05-15,180.755264282227,180.76481628418,177.99235534668,178.260040283203,4395501,115.251251220703
2014-05-16,178.078399658203,179.168258666992,177.753341674805,178.833648681641,4131177,115.622123718262
2014-05-19,178.403442382812,178.900573730469,177.858505249023,178.776290893555,3421152,115.585014343262
2014-05-20,178.059280395508,178.489486694336,176.577438354492,176.759078979492,3165719,114.280830383301
2014-05-21,177.676864624023,178.929260253906,176.816436767578,178.193115234375,3125448,115.207954406738
2014-05-22,178.250473022461,178.250473022461,176.892929077148,177.514343261719,2320028,114.769119262695
